Cva_ID;Cva_APG_Family;Cva_Genus;Cva_Species;Cva_Common_Name;Cva_Authority;Cva_Chromosome_Nr;Cva_PloidyLevel;Cva_Estimation_Method;Cva_Voucher;Cva_2C_PG;Cva_Original_Reference;Cva_Lifecycle;Cva_Angiosperm_Group;Cva_Paper;Cva_IS;Cva_Remarks;Cva_Order_Nr;Cva_CompanyCode;Cva_Cropcode;Cva_Date_Created;Cva_Date_ Modified;Cva_EmpName_Created;Cva_EmpName_Modified;Cva_ID_Genus;Cva_Cultivar;Cva_AnO;Cva_PlantCode;Cva_BreedingCode;Cva_Status;Cva_zzz
9660;Orchidaceae;Cyrtochilum;serratum;;(Lindl.) Kr㭺l.;0;0;FC:DAPI;Y;5.4;Chase et al.; 2005 (Ref. 504);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2093;;;;;
9661;Poaceae;Festuca;hallerii;;All.;14;2;FC:PI;;5.41;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
9662;Poaceae;Spinifex;sericeus;;R.Br.;18;2;FC:PI;Y;5.41;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2094;;;;;
9663;Poaceae;Festuca;circummediterranea;;Patzke;14;2;FC:PI;;5.43;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
9664;Poaceae;Lolium;multiflorum;;Lam.;14;2;FC:PI;;5.44;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;304;9-2-2013;31-12-2015;Import;Designer;895;;;;;
9665;Poaceae;Poa;flabellata;;(Lam.) Hook.f.;28;4;Fe;N;5.45;Bennett MD; Smith JB; Lewis Smith RI.; 1982 (Ref. 105);P;Monocot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;979;;;
9666;Poaceae;Zea;mays;;L.;20;2;Fe;N;5.45;Bennett et al.; 1976 (Ref. 108);A;Monocot;0;;1976;0;;305;9-2-2013;31-12-2015;Import;Designer;503;;;;;
9667;Iridaceae;Sisyrinchium;nudicaule;;Phil.;64;8;Fe;Y;5.45;Kenton et al.; 1986 (Ref. 177);P;Monocot;0;;1986;0;;136;9-2-2013;31-12-2015;Import;Designer;339;;;;;
9668;Zygophyllaceae;Pintoa;chilensis;;C.Gay;20;2;Fe;;5.45;Poggio et al.; 1992 (Ref. 201);P;Eudicot;0;;1992;0;;;9-2-2013;2-1-2016;Import;Designer;2095;;;;;
9669;Plantaginaceae;Callitriche;brutia;;Pet.;28;0;Fe;N;5.45;Pijnacker and Schotsman; 1988 (Ref. 266);A;Eudicot;0;;1988;0;;;9-2-2013;2-1-2016;Import;Designer;1776;;;;;
9670;Commelinaceae;Commelina;albescens;;Hassk.;30;2;Fe;Y;5.45;Lewis and Kenton; 1989 (Ref. 269-E);;Monocot;0;;1989;0;;;9-2-2013;2-1-2016;Import;Designer;2089;;;;;
9671;Arecaceae;Dypsis;catatiana;;Becc.;32;2;Fe;Y;5.45;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;1964;;;;;;[object Object]
9672;Arecaceae;Dypsis;pinnatifrons;;Mart.;32;2;Fe;Y;5.45;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;1964;;;;;;[object Object]
9673;Asteraceae;Achillea;sulphurea;;Boiss.;18;2;Fe;Y;5.45;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9674;Poaceae;Poa;anceps;;G.Forst;28;4;FC:PI;Y;5.45;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9675;Asteraceae;Senecio;citriformis;;Rowley;0;0;FC:PI;N;5.46;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
9676;Poaceae;Chionochloa;cheesemanii;;(Hack.) Zotov;42;6;FC:PI;Y;5.47;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2066;;;;;
9677;Solanaceae;Nicotiana;tomentosiformis;;Goodsp.;24;2;FC:PI;;5.49;Leitch et al.; 2008 (Ref. 566);P;Eudicot;0;;2008;0;;79;9-2-2013;31-12-2015;Import;Designer;270;;;;;
9678;Poaceae;Poa;maniototo;;Petrie;28;4;FC:PI;Y;5.49;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9679;Poaceae;Poa;matthewsii;;Petrie;28;4;FC:PI;Y;5.49;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9680;Asteraceae;Lactuca;aculeata;;Boiss. & Ky.;18;2;FC:DAPI;N;5.49;Dole_alova et al.; 2002 (Ref. 608);;Eudicot;0;;2002;0;;280;9-2-2013;31-12-2015;Import;Designer;839;;;;;
9681;Poaceae;Lolium;rigidum;;Gaudin;14;2;FC:PI;;5.49;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;304;9-2-2013;31-12-2015;Import;Designer;895;;;;;
9682;Poaceae;Mibora;minima;;(L.) Desv.;14;2;Fe;N;5.5;Bennett; 1972 (Ref. 1);A;Monocot;0;;1972;0;;;9-2-2013;2-1-2016;Import;Designer;2096;;;;;
9683;Poaceae;Lolium;loliaceum;;(Borg. & Chaub.) Hand-Mazz;14;2;Fe;N;5.5;Hutchinson et al.; 1979 (Ref. 102);A;Monocot;0;;1979;0;;304;9-2-2013;31-12-2015;Import;Designer;895;;;;;
9684;Loranthaceae;Dendrophthoe;glabrescens;;(Blakely) Barlow;18;2;Fe;;5.5;Martin.; 1983 (Ref. 109);P;Eudicot;0;;1983;0;;;9-2-2013;2-1-2016;Import;Designer;2097;;;;;
9685;Caprifoliaceae;Succisa;pratensis;;Moench;20;2;Fe;;5.5;Grime et al.; 1985 (Ref. 133);P;Eudicot;0;;1985;0;;;9-2-2013;2-1-2016;Import;Designer;2098;;;;;
9686;Caprifoliaceae;Lonicera;periclymenum;;L.;0;0;Fe;;5.5;Band; 1984 (Ref. 154);P;Eudicot;0;;1984;0;;712;9-2-2013;31-12-2015;Import;Designer;1175;;;;;
9687;Asteraceae;Senecio;crassifolius;;Willd.;20;2;Fe;;5.5;Bennett and Smith; 1976 (Ref. 2);A;Eudicot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
9688;Zingiberaceae;Alpinia;speciosa;;Zemburet (Pers.) B.L.Burtt & R.M.Sm.;0;0;FC:PI;Y;5.5;Bharathan et al.; 1994 (Ref. 272);P;Monocot;0;;1994;0;;;9-2-2013;31-12-2015;Import;Designer;1330;;;;;
9689;Orchidaceae;Coelogyne;pastulata;;Pfitz.;0;0;FC:PI;N;5.5;Jones et al.; 1998 (Ref. 307);P;Monocot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2099;;;;;
9690;Fabaceae;Hedysarum;pestalozzae;;Boiss.;16;2;Fe;Y;5.5;Akpinar and Yildiz; 1999 (Ref. 363);P;Eudicot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2073;;;;;
9691;Asteraceae;Senecio;x peregrinus;;;0;0;FC:PI;N;5.5;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
9692;Poaceae;Poa;pusilla;;Berggr.;28;4;FC:PI;Y;5.5;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9693;Verbenaceae;Lantana;camara;;L.;22;0;Fe;N;5.51;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;182;9-2-2013;31-12-2015;Import;Designer;221;;;;;
9694;Poaceae;Lolium;perenne;;L.;14;2;FC:PI;;5.51;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;304;9-2-2013;31-12-2015;Import;Designer;895;;;;;
9695;Rubiaceae;Rubia;fruticosa;;Aiton;0;4;FC:PI;;5.52;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2100;;;;;
9696;Cistaceae;Halimium;ocymoides;;(Lam.) Willk.;18;2;FC:PI;Y;5.52;Boscaiu et al.; 2008 (Ref. 567);P;Eudicot;0;;2008;0;;;9-2-2013;2-1-2016;Import;Designer;1473;;;;;
9697;Asteraceae;Lactuca;perennis;;L.;18;2;FC:DAPI;N;5.52;Dole_alova et al.; 2002 (Ref. 608);;Eudicot;0;;2002;0;;280;9-2-2013;31-12-2015;Import;Designer;839;;;;;
9698;Asteraceae;Cirsium;vulgare;;(Savi) Ten.;68;4;FC:PI;Y;5.54;Bure_ et al.; 2004 (Ref. 472);B;Eudicot;0;;2004;0;;405;9-2-2013;31-12-2015;Import;Designer;1335;;;;;
9699;Asteraceae;Tragopogon;pratensis;;L.;12;2;Fe;Y;5.54;Pires et al.; 2004 (Ref. 510);AB;Eudicot;0;;2004;0;;;9-2-2013;2-1-2016;Import;Designer;2101;;;;;
9700;Asteraceae;Hieracium;schultesii;;F.W.Schultz;0;3;FC:PI;Y;5.54;Suda et al.; 2007 (Ref. 569);P;Eudicot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;1839;;;;;
9701;Iridaceae;Galaxia;fugacissima;;(L.f.) Druce;18;2;Fe;;5.55;Goldblatt et al.; 1984 (Ref. 137);P;Monocot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;2102;;;;;
9702;Papaveraceae;Papaver;gracile;;Boiss.;14;2;Fe;N;5.55;Srivastava and Lavania; 1991 (Ref. 167);A;Eudicot;0;;1991;0;;120;9-2-2013;31-12-2015;Import;Designer;289;;;;;
9703;Plantaginaceae;Callitriche;platycarpa;;K;20;4;Fe;N;5.55;Pijnacker and Schotsman; 1988 (Ref. 266);P;Eudicot;0;;1988;0;;;9-2-2013;2-1-2016;Import;Designer;1776;;;;;
9704;Arecaceae;Bentinckia;condapanna;;;32;2;Fe;Y;5.55;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;2103;;;;;;[object Object]
9705;Arecaceae;Daemonorops;verticillaris;;(Griff.) Mart.;26;2;Fe;Y;5.55;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;2025;;;;;;[object Object]
9706;Poaceae;Holcus;mollis;;L.;28;4;FC;;5.55;Marie and Brown; 1993 (Ref. 290);P;Monocot;0;;1993;0;;;9-2-2013;2-1-2016;Import;Designer;1995;;;;;
9707;Fabaceae;Rhynchosia;hirta;;(Andrews) Meikle & Verdcourt;22;2;Fe;Y;5.55;Ohri; 1996 (Ref. 303);B;Eudicot;0;;1996;0;;;9-2-2013;2-1-2016;Import;Designer;1893;;;;;
9708;Lamiaceae;Satureja;montana;;L.;30;6;Fe;;5.55;Ceccarelli et al.; 1998 (Ref. 313);P;Eudicot;0;;1998;0;;643;9-2-2013;31-12-2015;Import;Designer;327;;;;;
9709;Asteraceae;Achillea;abrotanoides;;Vis.;18;2;Fe;Y;5.55;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9710;Phytolaccaceae;Phytolacca;tetramera;;Hauman;72;8;Fe;Y;5.55;Poggio et al.; 1999 (Ref. 354);P;Eudicot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;1913;;;;;
9711;Fabaceae;Rhynchosia;cyanosperma;;Benth. Ex Baker;22;2;Fe;N;5.57;Ohri and Singh; 2002 (Ref. 443);B;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1893;;;;;
9712;Orobanchaceae;Orobanche;picridis;;F.Schultz;38;2;CIA;Y;5.57;Weiss-Schneeweiss et al.; 2005 (Ref. 531);A;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1943;;;;;
9713;Orobanchaceae;Orobanche;alba;;Steph. ex Willd.;38;2;CIA;Y;5.58;Weiss-Schneeweiss et al.; 2005 (Ref. 531);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1943;;;;;
9714;Poaceae;Poa;dipsacea;;Petrie;28;4;FC:PI;Y;5.59;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9715;Apiaceae;Eryngium;giganteum;;Bieb.;16;2;Fe;;5.6;Le et al.; 1978 (Ref. 118);;Eudicot;0;;1978;0;;26;9-2-2013;31-12-2015;Import;Designer;140;;;;;
9716;Papaveraceae;Papaver;lateritium;;Koch;14;2;Fe;N;5.6;Srivastava and Lavania; 1991 (Ref. 167);P;Eudicot;0;;1991;0;;120;9-2-2013;31-12-2015;Import;Designer;289;;;;;
9717;Orchidaceae;Trichopilia;marginata;;Henfrey;56;2;M-DAPI;Y;5.6;Albert et al.; 1992 (Ref. 198);P;Monocot;0;;1992;0;;;9-2-2013;2-1-2016;Import;Designer;2074;;;;;
9718;Asparagaceae;Camassia;cusickii;;Wats.;30;2;Fe;Y;5.6;Fernandez and Davi🪠1991 (Ref. 223);P;Monocot;0;;1991;0;;724;;2-1-2016;;Designer;1384;;;;;;[object Object]
9719;Apiaceae;Bupleurum;himalayense;;Klotzsch;16;2;Fe;Y;5.6;Das and Mallick; 1993 (Ref. 293);;Eudicot;0;;1993;0;;290;9-2-2013;31-12-2015;Import;Designer;826;;;;;
9720;Poaceae;Pennisetum;pedicellatum;;Trin.;54;6;FC:EB;Y;5.6;Martel et al.; 1997 (Ref. 308);P;Monocot;0;;1997;0;;355;9-2-2013;31-12-2015;Import;Designer;897;;;;;
9721;Orchidaceae;Oncidium;loxense;;Lindl.;0;0;Fe;Y;5.6;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;492;9-2-2013;2-1-2016;Import;Designer;277;;;;;
9722;Poaceae;Arundo;donax;;;0;0;FC:PI;N;5.6;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;498;9-2-2013;2-1-2016;Import;Designer;1371;;;;;
9723;Asteraceae;Senecio;radicans;;Sch.Bip.;0;0;FC:PI;N;5.6;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
9724;Poaceae;Poa;incrassata;;Petrie;28;4;FC:PI;Y;5.6;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9725;Asteraceae;Crepis;schachtii;;Babc.;10;2;Fe;Y;5.64;Dimitrova and Greilhuber; 2000 (Ref. 394);P;Eudicot;0;;2000;0;;;9-2-2013;2-1-2016;Import;Designer;1767;;;;;
9726;Crassulaceae;Sedum;spurium;;Bieb.;42;6;Fe;;5.64;Hart et al.; 1993 (Ref. 399);P;Eudicot;0;;1993;0;;191;9-2-2013;31-12-2015;Import;Designer;335;;;;;
9727;Lauraceae;Litsea;glutinosa;;(Lour.) C.B. Robinson;48;0;Fe;N;5.65;Ohri; 2002 (Ref. 454);P;Basal Angiosperm;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;2104;;;;;
9728;Poaceae;Poa;trivialis;;L.;14;2;Fe;N;5.65;Bennett; 1972 (Ref. 1);P;Monocot;0;;1972;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9729;Cucurbitaceae;Trichosanthes;dioica;;Roxb.;22;2;Fe;Y;5.65;Chattopadhyay and Sharma; 1991 (Ref. 214);P;Eudicot;0;;1991;0;;;9-2-2013;2-1-2016;Import;Designer;1851;;;;;
9730;Asparagaceae;Camassia;leichtlinii;;(Baker) Wats.;30;2;Fe;Y;5.65;Fernandez and Davi🪠1991 (Ref. 223);P;Monocot;0;;1991;0;;724;;2-1-2016;;Designer;1384;;;;;;[object Object]
9731;Arecaceae;Pseudophoenix;sargentii;;H.Wendl. ex Sarg.;34;2;Fe;Y;5.65;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;2105;;;;;;[object Object]
9732;Fabaceae;Arachis;ipaensis;;Krapov. & W.C.Greg.;20;2;Fe;Y;5.65;Singh et al.; 1996 (Ref. 297);A;Eudicot;0;;1996;0;;;9-2-2013;31-12-2015;Import;Designer;937;;;;;
9733;Asteraceae;Achillea;glaberrima;;Klok.;18;2;Fe;Y;5.65;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9734;Fabaceae;Hedysarum;aucheri;;Boiss.;16;2;Fe;Y;5.65;Akpinar and Yildiz; 1999 (Ref. 363);P;Eudicot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2073;;;;;
9735;Orchidaceae;Oncidium;robustissimum;;Rchb.f.;44;0;Fe;Y;5.65;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;492;9-2-2013;2-1-2016;Import;Designer;277;;;;;
9736;Poaceae;Agrostis;palustris;;Huds.;28;4;FC:PI;N;5.65;Arumuganathan et al.; 1999 (Ref. 417);P;Monocot;0;;1999;0;;281;9-2-2013;31-12-2015;Import;Designer;892;;;;;
9737;Poaceae;Poa;colensoi;;Hook.f.;28;4;FC:PI;Y;5.65;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9738;Poaceae;Poa;buchananii;;Zotov;28;4;FC:PI;Y;5.66;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9739;Poaceae;Festuca;riloensis;;(Hayek) Markgr.-Dann.;14;2;FC:PI;;5.67;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
9740;Malvaceae;Gossypium;nobile;;Fryxell et al.;26;2;FC:PI;N;5.68;Hendrix & Stewart; 2005 (Ref. 471);P;Eudicot;0;;2005;0;;271;9-2-2013;31-12-2015;Import;Designer;883;;;;;
9741;Orobanchaceae;Orobanche;crenata;;Forsk.;38;2;CIA;Y;5.69;Weiss-Schneeweiss et al.; 2005 (Ref. 531);A;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1943;;;;;
9742;Poaceae;Poa;ramosissima;;Hook.f.;28;4;FC:PI;Y;5.69;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9743;Solanaceae;Nicotiana;wigandioides;;Koch & Fintelm.;24;2;FC:PI;;5.69;Leitch et al.; 2008 (Ref. 566);P;Eudicot;0;;2008;0;;79;9-2-2013;31-12-2015;Import;Designer;270;;;;;
9744;Apiaceae;Carum;copticum;;Benth. & Hook.;18;2;Fe;;5.7;Chattopadhyay and Sharma; 1990 (Ref. 206);;Eudicot;0;;1990;0;;;9-2-2013;31-12-2015;Import;Designer;1026;;;;;
9745;Arecaceae;Wendlandiella;gracilis;;Dammer;28;2;Fe;Y;5.7;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;2106;;;;;;[object Object]
9746;Apiaceae;Bupleurum;falcatum;;L.;16;2;Fe;Y;5.7;Das and Mallick; 1993 (Ref. 293);;Eudicot;0;;1993;0;;290;9-2-2013;31-12-2015;Import;Designer;826;;;;;
9747;Poaceae;Pennisetum;polystachyon;;L.;54;6;FC:EB;Y;5.7;Martel et al.; 1997 (Ref. 308);A;Monocot;0;;1997;0;;355;9-2-2013;31-12-2015;Import;Designer;897;;;;;
9748;Asteraceae;Crepis;rubra;;L.;10;2;Fe;N;5.7;Brown and Jone; 1975 (Ref. 42);A;Eudicot;0;;1975;0;;;9-2-2013;2-1-2016;Import;Designer;1767;;;;;
9749;Caryophyllaceae;Silene;rubra;;;0;0;FC:PI;N;5.7;Zonneveld et al.; 2005 (Ref. 466);;Eudicot;0;;2005;0;;348;9-2-2013;31-12-2015;Import;Designer;338;;;;;
9750;Campanulaceae;Canarina;canariensis;;(L.) Vatke;34;4;FC:PI;;5.71;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;2107;;;;;
9751;Poaceae;Lolium;temulentum;;L.;14;2;FC:PI;;5.72;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;304;9-2-2013;31-12-2015;Import;Designer;895;;;;;
9752;Convolvulaceae;Cuscuta;chilensis;;;0;0;FC:PI;N;5.73;McNeal et al.; 2007 (Ref. 568);;Eudicot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;1637;;;;;
9753;Fabaceae;Arachis;hypogaea;;L.;40;4;Fe;Y;5.74;Temsch and Greilhuber; 2000 (Ref. 395);A;Eudicot;0;;2000;0;;;9-2-2013;31-12-2015;Import;Designer;937;;;;;
9754;Poaceae;Poa;annua;;L.;28;4;Fe;N;5.75;Bennett; 1972 (Ref. 1);A;Monocot;0;;1972;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
9755;Poaceae;Milium;vernale;;Bieb.;8;2;Fe;Y;5.75;Bennett and Thomas; 1991 (Ref. 197);A;Monocot;0;;1991;0;;;9-2-2013;2-1-2016;Import;Designer;2108;;;;;
9756;Solanaceae;Nicotiana;miersii;;Remy;24;2;Fe;N;5.75;Narayan; 1987 (Ref. 199);A;Eudicot;0;;1987;0;;79;9-2-2013;31-12-2015;Import;Designer;270;;;;;
9757;Caryophyllaceae;Melandrium;album;;(Mill.) Garcke;24;2;FC:PI;N;5.75;Vagera et al.; 1994 (Ref. 231);A;Eudicot;0;;1994;0;;;9-2-2013;2-1-2016;Import;Designer;2109;;;;;
9758;Fabaceae;Arachis;rigonii;;Krapov. & W.C.Greg.;20;2;Fe;Y;5.75;Singh et al.; 1996 (Ref. 297);;Eudicot;0;;1996;0;;;9-2-2013;31-12-2015;Import;Designer;937;;;;;
9759;Asparagaceae;Anemarrhena;asphodeloides;;Bunge;22;2;Fe;Y;5.75;Rudall et al.; 1998 (Ref. 317);P;Monocot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2110;;;;;
9760;Asteraceae;Achillea;vermicularis;;Trin.;18;2;Fe;Y;5.75;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9761;Orchidaceae;Oncidium;ornithorynchum;;H.B.& K.;56;2;Fe;Y;5.75;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;492;9-2-2013;2-1-2016;Import;Designer;277;;;;;
9762;Ebenaceae;Diospyros;exculpata;;Buch.-Ham.;0;0;Fe;N;5.76;Ohri et al.; 2004 (Ref. 501);P;Eudicot;0;;2004;0;;;9-2-2013;31-12-2015;Import;Designer;1079;;;;;
9763;Cistaceae;Cistus;libanotis;;L.;18;2;FC:PI;Y;5.77;Ellul et al.; 2002 (Ref. 404);P;Eudicot;0;;2002;0;;;9-2-2013;31-12-2015;Import;Designer;1045;;;;;
9764;Fabaceae;Vicia;cirrhosa;;C.Sm. ex Webb & Berthel.;14;2;FC:PI;;5.77;Suda et al.; 2005 (Ref. 552);A;Eudicot;0;;2005;0;;63;9-2-2013;31-12-2015;Import;Designer;368;;;;;
9765;Orchidaceae;Dactylorhiza;fuchsii;;(Druce) So;40;2;CIA;N;5.78;Aagaard et al.; 2005 (Ref. 517);P;Monocot;0;;2005;0;;419;9-2-2013;31-12-2015;Import;Designer;117;;;;;
9766;Asteraceae;Artemisia;abrotanum;;L.;18;2;FC:PI;Y;5.78;Garcia et al.; 2004 (Ref. 521);P;Eudicot;0;;2004;0;;166;9-2-2013;31-12-2015;Import;Designer;38;;;;;
9767;Poaceae;Briza;minor;;L.;10;2;Fe;;5.8;Schifino and Winge; 1983 (Ref. 117);A;Monocot;0;;1983;0;;;9-2-2013;31-12-2015;Import;Designer;1009;;;;;
9768;Fabaceae;Ulex;gallii;;Planchon;80;0;Fe;;5.8;Band; 1984 (Ref. 154);P;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;2111;;;;;
9769;Papaveraceae;Papaver;spicatum;;Boiss. & Bal.;14;2;Fe;N;5.8;Srivastava and Lavania; 1991 (Ref. 167);P;Eudicot;0;;1991;0;;120;9-2-2013;31-12-2015;Import;Designer;289;;;;;
9770;Papaveraceae;Papaver;commutatum;;Fisch. & Mey.;14;2;Fe;N;5.8;Srivastava and Lavania; 1991 (Ref. 167);A;Eudicot;0;;1991;0;;120;9-2-2013;31-12-2015;Import;Designer;289;;;;;
9771;Oxalidaceae;Oxalis;bupleurifolia;;St.Hil.;10;2;Fe;Y;5.8;De Azkue and Mart쭥z; 1988 (Ref. 172);P;Eudicot;0;;1988;0;;518;9-2-2013;2-1-2016;Import;Designer;285;;;;;
9772;Iridaceae;Sisyrinchium;bermudiana;;L.;96;12;Fe;Y;5.8;Kenton et al.; 1986 (Ref. 177);P;Monocot;0;;1986;0;;136;9-2-2013;31-12-2015;Import;Designer;339;;;;;
9773;Poaceae;Pennisetum;purpureum;;Schum.;28;4;FC:M;N;5.8;Taylor and Vasil; 1987 (Ref. 246);P;Monocot;0;;1987;0;;355;9-2-2013;31-12-2015;Import;Designer;897;;;;;
9774;Arecaceae;Dypsis;louvelii;;Jum. & H.Perrier;32;2;Fe;Y;5.8;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;1964;;;;;;[object Object]
9775;Apiaceae;Bupleurum;candollei;;Wall. ex DC.;16;2;Fe;Y;5.8;Das and Mallick; 1993 (Ref. 293);;Eudicot;0;;1993;0;;290;9-2-2013;31-12-2015;Import;Designer;826;;;;;
9776;Asteraceae;Achillea;ptarmica;;L.;18;2;Fe;Y;5.8;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9777;Asteraceae;Achillea;ochroleuca;;Ehrh.;18;2;Fe;Y;5.8;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9778;Asteraceae;Achillea;filipendulina;;Lam.;18;2;Fe;Y;5.8;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9779;Asteraceae;Achillea;ageratifolia;;(Sibth. & Sm.) Boiss.;18;2;Fe;Y;5.8;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
9780;Chloranthaceae;Chloranthus;officinalis;;Mal.;30;0;Fe;Y;5.8;Morawetz and Samuel; 1998 (Ref. 341);P;Basal Angiosperm;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2112;;;;;
9781;Asteraceae;Crepis;neglecta;;L.;8;2;Fe;N;5.8;Brown and Jone; 1975 (Ref. 42);A;Eudicot;0;;1975;0;;;9-2-2013;2-1-2016;Import;Designer;1767;;;;;
9782;Cannabaceae;Humulus;lupulus;;;0;0;FC:PI;N;5.8;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1137;;;;;
9783;Araliaceae;Hedera;algeriensis;;;0;0;FC:PI;N;5.8;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1127;;;;;
